objectID,name,dominantColor,gender,image
49019301001,ECCO Modtray,Black,Female,https://p3.aprimocdn.net/ecco/fc3a0cf7-e955-49d7-adf9-b0ab0104a953/490193-01001-o_eCom.png
42021355779,ECCO Solice,Brown,Female,https://p3.aprimocdn.net/ecco/18be13bb-6856-4100-a81d-b08600906df2/420213-55779-o_eCom.png
42021351052,ECCO Solice,Black,Female,https://p3.aprimocdn.net/ecco/0cc5c372-6112-4b85-84a9-b086008b47d7/420213-51052-o_eCom.png
22351301001,ECCO Metropole Seoul 45,Black,Female,https://p3.aprimocdn.net/ecco/dd30ac52-f89a-4ac0-8449-b1a400b268d7/223513-01001-o_eCom.png
22350301001,ECCO Metropole Seoul 45,Black,Female,https://p3.aprimocdn.net/ecco/cf56d3e9-f622-4889-9e97-b1a300e6374d/223503-01001-o_eCom.png
22274351052,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/662ebfd3-435e-4243-b90c-b1a2010ecc8f/222743-51052-o_eCom.png
22273351052,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/ca1171b1-804f-4f50-a4af-b1a300e5371f/222733-51052-o_eCom.png
22269311001,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/16230e8f-9cd4-4f27-8a26-b0c0009e95cf/222693-11001-o_eCom.png
22269301001,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/d31e6e8c-c8b8-438d-9ea0-b0c000943af1/222693-01001-o_eCom.png
22222301072,ECCO Metropole Zurich,Brown,Female,https://p3.aprimocdn.net/ecco/74783cf2-3aab-45f6-a2d3-b06d007f423a/222223-01072-o_eCom.png
21831361068,ECCO Gruuv,Beige,Female,https://p3.aprimocdn.net/ecco/480508a3-751b-456f-93b2-b0b90116308f/218313-61068-o_eCom.png
21831351052,ECCO Gruuv,Black,Female,https://p3.aprimocdn.net/ecco/3b7588e3-0336-4958-b1fe-b0be0107f87e/218313-51052-o_eCom.png
21485355275,ECCO Grainer,Black,Female,https://p3.aprimocdn.net/ecco/4e44bac8-db90-4102-a8fe-b19c00e05a45/214853-55275-o_eCom.png
21485301001,ECCO Grainer,Black,Female,https://p3.aprimocdn.net/ecco/6beaa869-8bb5-4986-9730-b1a300d6e008/214853-01001-o_eCom.png
910798390000,ECCO Packable North-South,Black,Genderless,https://p3.aprimocdn.net/ecco/0c5e1b22-4635-43ce-99b4-b14f012e1e36/9107983-90000-m_eCom.png
80323451052,ECCO BIOM C-Trail,Black,Male,https://p3.aprimocdn.net/ecco/36e433a2-19e8-41e6-8d08-b016008ce6a9/803234-51052-o_eCom.png
80323350236,ECCO BIOM C-Trail,White,Female,https://p3.aprimocdn.net/ecco/40a54f10-42ba-4526-b634-b01b01458327/803233-50236-o_eCom.png
13276301378,ECCO Golf LT1 Hybrid Boa,Beige,Female,https://p3.aprimocdn.net/ecco/72effafc-04fa-47a1-8a6a-b01a00fc3269/132763-01378-o_eCom.png
13276301007,ECCO Golf LT1 Hybrid Boa,White,Female,https://p3.aprimocdn.net/ecco/934b2066-861d-4ed4-b9b8-b01a00fff65e/132763-01007-o_eCom.png
13227401013,ECCO Golf LT1 Boa,Grey,Male,https://p3.aprimocdn.net/ecco/9d1728d5-f225-498d-8513-b0a700e9416d/132274-01013-o_eCom.png
13227401007,ECCO Golf LT1 Boa,White,Male,https://p3.aprimocdn.net/ecco/3123d4b9-755d-4e67-a571-b04d00c88452/132274-01007-o_eCom.png
13227401001,ECCO Golf LT1 Boa,Black,Male,https://p3.aprimocdn.net/ecco/8875e8a4-9b70-4fd1-b3d3-b01800f9d638/132274-01001-o_eCom.png
910778490000,ECCO Pinch Small Pebbled,Black,Genderless,https://p3.aprimocdn.net/ecco/9a928214-af87-4941-8a51-b0af00bdee9e/9107784-90000-m_eCom.png
910770590780,ECCO Sail Bag Compact Wet,Red,Genderless,https://p3.aprimocdn.net/ecco/f039161a-0a1e-472d-a098-b04a01266013/9107705-90780-main_eCom.png
13191401159,ECCO Golf Biom Tour Boa,Blue,Male,https://p3.aprimocdn.net/ecco/ffecfb7b-09e6-46a2-b665-b0dc0121ccf1/131914-01159-o_eCom.png
13191401007,ECCO Golf Biom Tour Boa,White,Male,https://p3.aprimocdn.net/ecco/0872db90-b5d9-4af2-aed8-b0dc0103b361/131914-01007-o_eCom.png
86021351728,ECCO Street Ace RAL7000,Beige,Female,https://p3.aprimocdn.net/ecco/0245863a-5912-49c9-a799-b086008150c7/860213-51728-o_eCom.png
910797091382,ECCO Pinch Large Soft Camo,Multicolor,Genderless,https://p3.aprimocdn.net/ecco/40cf8720-72c5-4795-b280-b14f012db58f/9107970-91382-m_eCom.png
910796790000,ECCO Soft Large Pebbled,Black,Genderless,https://p3.aprimocdn.net/ecco/f64b141a-9a06-4c35-83f0-b15000d5591e/9107967-90000-m_eCom.png
910781290000,ECCO Tote Large Pebbled,Black,Genderless,https://p3.aprimocdn.net/ecco/071bcfa1-b71f-4b39-a42f-b0b201585746/9107812-90000-m_eCom.png
82249361271,ECCO Offroad,Green,Female,https://p3.aprimocdn.net/ecco/39c2bc46-265b-4351-9ef8-b1bf00998c1f/822493-61271-o_eCom.png
82249351052,ECCO Offroad,Black,Female,https://p3.aprimocdn.net/ecco/df37ca20-8fa1-484d-90a2-b1be010394d5/822493-51052-o_eCom.png
82248361270,ECCO Offroad,Blue,Female,https://p3.aprimocdn.net/ecco/a73ada8f-55f8-4b5c-aa7c-b1bf00ed72a9/822483-61270-o_eCom.png
82248351094,ECCO Offroad,Black,Female,https://p3.aprimocdn.net/ecco/ae89c738-339c-4a5b-af7b-b1bf00b656bf/822483-51094-o_eCom.png
82246361268,ECCO Offroad,Silver,Female,https://p3.aprimocdn.net/ecco/05a2086d-5cd4-4dfc-a380-b1bd00e9921b/822463-61268-o_eCom.png
82246361267,ECCO Offroad,Yellow,Female,https://p3.aprimocdn.net/ecco/1879170e-6564-4a52-8c3a-b1bd00a3569e/822463-61267-o_eCom.png
82246351562,ECCO Offroad,Black,Female,https://p3.aprimocdn.net/ecco/db235765-3daf-48c0-8bfc-b1be00832089/822463-51562-o_eCom.png
55022401667,ECCO Metropole Oslo,Brown,Male,https://p3.aprimocdn.net/ecco/42e5fc1b-9aa5-4fb0-bb17-b12200880fa0/550224-01667-o_eCom.png
52571401053,ECCO Metropole London,Brown,Male,https://p3.aprimocdn.net/ecco/481c46d1-1858-4689-8f86-b0c500dcdae4/525714-01053-o_eCom.png
52571401001,ECCO Metropole London,Black,Male,https://p3.aprimocdn.net/ecco/7de4a89b-af37-486a-9ee6-b0c0011160a9/525714-01001-o_eCom.png
52569401482,ECCO Metropole London,Brown,Male,https://p3.aprimocdn.net/ecco/144f9ed3-bdc7-486e-965b-b0c000ac0f91/525694-01482-o_eCom.png
52569401001,ECCO Metropole London,Black,Male,https://p3.aprimocdn.net/ecco/800328ee-ea3f-45c0-bf5f-b0c000a74b45/525694-01001-o_eCom.png
52561411001,ECCO Metropole London,Black,Male,https://p3.aprimocdn.net/ecco/e407aff8-2bd1-40db-937f-b0be017722b3/525614-11001-o_eCom.png
52561401053,ECCO Metropole London,Brown,Male,https://p3.aprimocdn.net/ecco/ebff865a-7c11-48b2-87dd-b06200b240c0/525614-01053-o_eCom.png
52231401178,ECCO Metropole Seoul,Brown,Male,https://p3.aprimocdn.net/ecco/475b9ed6-d6af-4df9-aa54-b1550098ebca/522314-01178-o_eCom.png
52231401001,ECCO Metropole Seoul,Black,Male,https://p3.aprimocdn.net/ecco/096647f3-d0fa-4814-8bc3-b1540093c862/522314-01001-o_eCom.png
49002301385,ECCO Modtray,Purple,Female,https://p3.aprimocdn.net/ecco/6485948f-8994-4882-b0ec-b0c300d372e3/490023-01385-o_eCom.png
49002301001,ECCO Modtray,Black,Female,https://p3.aprimocdn.net/ecco/277a6cdf-92da-47a8-9b74-b08600a14638/490023-01001-o_eCom.png
22270301178,ECCO Sculpted LX 55,Brown,Female,https://p3.aprimocdn.net/ecco/3dcfc480-c6dd-4886-94ae-b0c400e8d8b4/222703-01178-o_eCom.png
22270301065,ECCO Sculpted LX 55,Red,Female,https://p3.aprimocdn.net/ecco/c3eedd1d-2585-4954-a981-b0a400a2918a/222703-01065-o_eCom.png
22270301001,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/54e70ed5-c4c8-48ec-af38-b0a4009d4a11/222703-01001-o_eCom.png
22261301001,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/305249e6-6658-4824-918b-b04c0101229f/222613-01001-o_eCom.png
22248301178,ECCO Sculpted LX 35,Brown,Female,https://p3.aprimocdn.net/ecco/ecebdebf-f38e-44fd-a687-b0be00973778/222483-01178-o_eCom.png
22248301001,ECCO Sculpted LX 35,Black,Female,https://p3.aprimocdn.net/ecco/ec7d60b7-ff1b-4903-b997-b0be008d5e68/222483-01001-o_eCom.png
22221301667,ECCO Metropole Zurich,Brown,Female,https://p3.aprimocdn.net/ecco/8bddc4d8-cbbe-40a3-a4a5-b06c00f374b0/222213-01667-o_eCom.png
22206301667,ECCO Metropole Amsterdam,Brown,Female,https://p3.aprimocdn.net/ecco/1595c929-c802-4fe7-a873-b0a100f0c13a/222063-01667-o_eCom.png
22206301001,ECCO Metropole Amsterdam,Black,Female,https://p3.aprimocdn.net/ecco/f77c0a2b-ed8a-4ab9-9fc5-b0a100ee2cfe/222063-01001-o_eCom.png
21484361261,ECCO Grainer,Green,Female,https://p3.aprimocdn.net/ecco/769f2684-3288-4638-8cf4-b19d00c4d745/214843-61261-o_eCom.png
21484355275,ECCO Grainer,Black,Female,https://p3.aprimocdn.net/ecco/c2fa03cd-39cb-410a-8a5d-b19c00d2ee99/214843-55275-o_eCom.png
21484301001,ECCO Grainer,Black,Female,https://p3.aprimocdn.net/ecco/86536073-3c53-462c-b2fe-b19c00ef29e8/214843-01001-o_eCom.png
910794290832,ECCO Pot Wave Plate Smoother,Orange,Genderless,https://p3.aprimocdn.net/ecco/94aaa3c5-cb75-49dd-95c0-b0ad00b37738/9107942-90832-m_eCom.png
13226411007,ECCO Golf LT1,White,Male,https://p3.aprimocdn.net/ecco/01c74d1c-7b3f-4518-bba9-b01800e83283/132264-11007-o_eCom.png
13226401379,ECCO Golf LT1,Grey,Male,https://p3.aprimocdn.net/ecco/9506c804-fb25-4d4e-ba9e-b01800e6bb7e/132264-01379-o_eCom.png
13226401001,ECCO Golf LT1,Black,Male,https://p3.aprimocdn.net/ecco/2aa5a2a4-da52-439e-a3f0-b01800e56cf8/132264-01001-o_eCom.png
11021401007,ECCO Golf Classic Hybrid,White,Male,https://p3.aprimocdn.net/ecco/3ffc65d2-46ef-4bc0-8a9c-b08f00e64c3c/110214-01007-o_eCom.png
11021401001,ECCO Golf Classic Hybrid,Black,Male,https://p3.aprimocdn.net/ecco/444bffe1-d95f-444e-9062-b01100994cdc/110214-01001-o_eCom.png
910781190000,ECCO Sail Large Pebbled Jacquard Wave,Black,Genderless,https://p3.aprimocdn.net/ecco/bd81b982-c025-4185-8f76-b0b201587718/9107811-90000-m_eCom.png
22267301001,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/bbc3bfc3-014f-4f02-900e-b08900988a0b/222673-01001-o_eCom.png
55060450843,ECCO Track 30,Grey,Male,https://p3.aprimocdn.net/ecco/89a4a2ae-eead-476d-b734-b0c300dbc9ab/550604-50843-o_eCom.png
22205301001,ECCO Metropole Amsterdam,Black,Female,https://p3.aprimocdn.net/ecco/391b41ce-d4ad-43f1-80b9-b0c1013670da/222053-01001-o_eCom.png
910777290000,ECCO Flat Pouch Pebbled,Black,Genderless,https://p3.aprimocdn.net/ecco/6477427e-70e9-43eb-9373-b0b2015a2ac4/9107772-90000-m_eCom.png
80322451052,ECCO BIOM C-Trail,Black,Male,https://p3.aprimocdn.net/ecco/9c8a6012-48e0-43d5-b2f6-b01800d4f503/803224-51052-o_eCom.png
80322351052,ECCO BIOM C-Trail,Black,Female,https://p3.aprimocdn.net/ecco/3cf33e5d-6bde-40ec-91e7-b01901338f16/803223-51052-o_eCom.png
51271401001,ECCO Citytray,Black,Male,https://p3.aprimocdn.net/ecco/2fb9e274-63d2-41e8-b03e-b06d00ee7756/512714-01001-o_eCom.png
49006301053,ECCO Modtray,Brown,Female,https://p3.aprimocdn.net/ecco/63bad6d5-99ce-4f00-b5c3-b06c00f86f94/490063-01053-o_eCom.png
49006301001,ECCO Modtray,Black,Female,https://p3.aprimocdn.net/ecco/67c5191a-5e1f-476b-961d-b07e00d89bf1/490063-01001-o_eCom.png
22241321001,ECCO Sculpted LX 35,Black,Female,https://p3.aprimocdn.net/ecco/4fb5c081-edad-414c-82c8-b0a100e64523/222413-21001-o_eCom.png
22241301001,ECCO Sculpted LX 35,Black,Female,https://p3.aprimocdn.net/ecco/97a7917c-40d5-463f-a059-b06d00c92159/222413-01001-o_eCom.png
22235301378,ECCO Sculpted LX,Beige,Female,https://p3.aprimocdn.net/ecco/3a60255b-ed57-46d2-a43e-b0c200fa55c4/222353-01378-o_eCom.png
20991301001,ECCO Dress Classic 35,Black,Female,https://p3.aprimocdn.net/ecco/3311668c-5386-4d8b-9aec-b08600debffe/209913-01001-o_eCom.png
13275360909,ECCO Golf LT1 Hybrid,White,Female,https://p3.aprimocdn.net/ecco/18640e36-c42a-42b8-ba3d-b01a01038b57/132753-60909-o_eCom.png
13275301579,ECCO Golf LT1 Hybrid,Green,Female,https://p3.aprimocdn.net/ecco/3172225c-6814-4ecf-8a47-b04d00c8ae0d/132753-01579-o_eCom.png
13275301163,ECCO Golf LT1 Hybrid,Grey,Female,https://p3.aprimocdn.net/ecco/19af1adb-b4d1-47d0-bfd5-b0a000acd72e/132753-01163-o_eCom.png
13275301007,ECCO Golf LT1 Hybrid,White,Female,https://p3.aprimocdn.net/ecco/25d21b7e-bd0a-4a2d-9b6c-b03100b306f8/132753-01007-o_eCom.png
13275301001,ECCO Golf LT1 Hybrid,Black,Female,https://p3.aprimocdn.net/ecco/4e8fc07d-3d0e-4fce-89f0-b01a00f8d452/132753-01001-o_eCom.png
13226401159,ECCO Golf LT1,Blue,Male,https://p3.aprimocdn.net/ecco/14eb7fc1-cc59-4c32-864a-b0ac009e94aa/132264-01159-o_eCom.png
910779391186,ECCO Pot Wave Plate,Yellow,Genderless,https://p3.aprimocdn.net/ecco/a89a6542-847d-4447-9bb5-b0b0004df62b/9107793-91186-m_eCom.png
910643690000,ECCO Wave,Black,Genderless,https://p3.aprimocdn.net/ecco/62399d15-5e45-4817-9264-b07d00bb6299/9106436-90000-m_eCom.png
910796891376,ECCO Soft Medium Pebbled,Purple,Genderless,https://p3.aprimocdn.net/ecco/717c565b-8d0f-4a17-bd47-b14f01454848/9107968-91376-m_eCom.png
910796891373,ECCO Soft Medium Pebbled,Blue,Genderless,https://p3.aprimocdn.net/ecco/51a25daa-91d2-4c06-a585-b14f012d9d32/9107968-91373-m_eCom.png
910776190000,ECCO Pinch Large Quilted Wave,Black,Genderless,https://p3.aprimocdn.net/ecco/17216d66-7406-4e67-b0a8-b0af009b439f/9107761-90000-m_eCom.png
83083451117,ECCO BIOM 2.2,Blue,Male,https://p3.aprimocdn.net/ecco/ca3c7207-cd7c-4250-bbca-b0ba00bab8b0/830834-51117-o_eCom.png
83083451052,ECCO BIOM 2.2,Black,Male,https://p3.aprimocdn.net/ecco/a8072338-27b5-4051-bff9-b0b60111ea79/830834-51052-o_eCom.png
83081451094,ECCO BIOM 2.2,Black,Male,https://p3.aprimocdn.net/ecco/db6022b6-45af-4dc3-9842-b0c2011e8ec0/830814-51094-o_eCom.png
83081351052,ECCO BIOM 2.2,Black,Female,https://p3.aprimocdn.net/ecco/fb24ad25-e332-4eeb-bb8f-b0be00f7bd18/830813-51052-o_eCom.png
83079401053,ECCO BIOM 2.2,Brown,Male,https://p3.aprimocdn.net/ecco/717d69b1-b909-488a-a3bf-b0a500f6e002/830794-01053-o_eCom.png
83079401001,ECCO BIOM 2.2,Black,Male,https://p3.aprimocdn.net/ecco/5ab6c088-6f5f-49ac-8899-b0a700d514a0/830794-01001-o_eCom.png
83076402415,ECCO BIOM 2.2,Blue,Male,https://p3.aprimocdn.net/ecco/b72c57c6-0d73-4c1d-859d-b01c00f40cdf/830764-02415-o_eCom.png
83076402178,ECCO BIOM 2.2,Brown,Male,https://p3.aprimocdn.net/ecco/b9b1c9ba-5c62-4acb-9983-b0c200d93676/830764-02178-o_eCom.png
83076401007,ECCO BIOM 2.2,White,Male,https://p3.aprimocdn.net/ecco/be24cbab-d197-4f93-9f41-b01c00f3ff03/830764-01007-o_eCom.png
83076401001,ECCO BIOM 2.2,Black,Male,https://p3.aprimocdn.net/ecco/8d7a8297-7285-4478-b119-b07a00df544e/830764-01001-o_eCom.png
82425456665,ECCO ULT-TRN,Green,Male,https://p3.aprimocdn.net/ecco/f5232617-b647-4a29-977d-b08a00f5f9c0/824254-56665-o_eCom.png
82425451052,ECCO ULT-TRN,Black,Male,https://p3.aprimocdn.net/ecco/bccfd779-b546-46f1-8700-b08b00fa800b/824254-51052-o_eCom.png
82425351052,ECCO ULT-TRN,Black,Female,https://p3.aprimocdn.net/ecco/6e42bc1f-39f6-4b9a-8ef1-b0c20071b216/824253-51052-o_eCom.png
82381460993,ECCO BIOM 2.1 X Mountain,Brown,Male,https://p3.aprimocdn.net/ecco/e358e6e2-a08d-4f94-9e74-b0c400c5fcb4/823814-60993-o_eCom.png
82381460568,ECCO BIOM 2.1 X Mountain,Black,Male,https://p3.aprimocdn.net/ecco/fb8c5feb-931e-4126-b10a-b08c00be7723/823814-60568-o_eCom.png
82238351052,ECCO Offroad,Black,Female,https://p3.aprimocdn.net/ecco/ee915c26-4de2-4d97-8a92-b0c400e965df/822383-51052-o_eCom.png
82235459325,ECCO Offroad,Brown,Male,https://p3.aprimocdn.net/ecco/9cde0f83-9211-4b86-a95e-b0a700d1ee05/822354-59325-o_eCom.png
82235458277,ECCO Offroad,Yellow,Male,https://p3.aprimocdn.net/ecco/cbda9b3d-12ac-4a77-bd54-b0a700aa0f6a/822354-58277-o_eCom.png
82235451052,ECCO Offroad,Black,Male,https://p3.aprimocdn.net/ecco/462c2cb0-2ac7-491e-a50c-b0a0010dd142/822354-51052-o_eCom.png
80283401001,ECCO Biom Aex,Black,Male,https://p3.aprimocdn.net/ecco/a4bf00ac-fbd5-44e2-8c87-b06e008cea57/802834-01001-o_eCom.png
58242401007,ECCO Soft 60,White,Male,https://p3.aprimocdn.net/ecco/b37e63c8-4099-4816-bc93-b03e00946bd8/582424-01007-o_eCom.png
58242401001,ECCO Soft 60,Black,Male,https://p3.aprimocdn.net/ecco/b078902f-ea91-455e-a1d8-b09000a56e15/582424-01001-o_eCom.png
52566401001,ECCO Metropole London,Black,Male,https://p3.aprimocdn.net/ecco/c9d7ad55-61cb-4a9e-bb81-b01300e2219b/525664-01001-o_eCom.png
52565401053,ECCO Metropole London,Brown,Male,https://p3.aprimocdn.net/ecco/8b44f0fb-b858-4b5d-b106-b0a500a0f635/525654-01053-o_eCom.png
52565401001,ECCO Metropole London,Black,Male,https://p3.aprimocdn.net/ecco/af763a4b-d432-4663-bc2e-b106008d2b57/525654-01001-o_eCom.png
52560401482,ECCO Metropole London,Brown,Male,https://p3.aprimocdn.net/ecco/8f5cd010-9ac7-4be0-9aa5-b08600eb12b0/525604-01482-o_eCom.png
52560401053,ECCO Metropole London,Brown,Male,https://p3.aprimocdn.net/ecco/78748c73-9389-40a8-a6df-b01400efa8b2/525604-01053-o_eCom.png
52560401001,ECCO Metropole London,Black,Male,https://p3.aprimocdn.net/ecco/0db587ef-12ff-40f1-beb8-b08600eae0ca/525604-01001-o_eCom.png
52527452562,ECCO Gruuv,Black,Male,https://p3.aprimocdn.net/ecco/0f0690ee-030c-4105-906f-b0c70114c914/525274-52562-o_eCom.png
52422402004,ECCO Cozmo,Beige,Male,https://p3.aprimocdn.net/ecco/c3bb0a71-f448-45f9-87e2-b19d00a8b838/524224-02004-o_eCom.png
51273401053,ECCO Citytray,Brown,Male,https://p3.aprimocdn.net/ecco/a2a8da3b-be40-40d3-aa5d-b07e009fbc5c/512734-01053-o_eCom.png
51273401001,ECCO Citytray,Black,Male,https://p3.aprimocdn.net/ecco/64122eac-13ab-4ae0-82d6-b07e00850188/512734-01001-o_eCom.png
51270401001,ECCO Citytray,Black,Male,https://p3.aprimocdn.net/ecco/76d29bb4-505e-4aab-86c3-b09000aad536/512704-01001-o_eCom.png
49001301001,ECCO Modtray,Black,Female,https://p3.aprimocdn.net/ecco/a16ab430-cab8-458d-8859-b0520095e0f2/490013-01001-o_eCom.png
22353301001,ECCO Metropole Seoul 45,Black,Female,https://p3.aprimocdn.net/ecco/0cd1081c-1afd-4f82-93b5-b1a300ff0512/223533-01001-o_eCom.png
22260301001,ECCO Sculpted LX 55,Black,Female,https://p3.aprimocdn.net/ecco/cac269f2-af93-43fa-b922-b0890081dc83/222603-01001-o_eCom.png
21960361076,ECCO Street Platform,Pink,Female,https://p3.aprimocdn.net/ecco/33fd8b2c-7975-4415-a674-b0ab00d5f075/219603-61076-o_eCom.png
21823301378,ECCO Gruuv,Beige,Female,https://p3.aprimocdn.net/ecco/05207781-8b15-42c6-b02d-b02300e4c2ba/218233-01378-o_eCom.png
21483361260,ECCO Grainer,Silver,Female,https://p3.aprimocdn.net/ecco/66c1bed7-6e36-4ae8-b36d-b1a300af6cdf/214833-61260-o_eCom.png
21483301001,ECCO Grainer,Black,Female,https://p3.aprimocdn.net/ecco/405857fe-1ce9-4e6b-8474-b1a400fc850c/214833-01001-o_eCom.png
910800290837,ECCO Hobo Soft,Red,,https://p3.aprimocdn.net/ecco/0a8016c3-bdc9-43b2-87ad-b13a013699d9/9108002-90837-m_eCom.png
55061461081,ECCO Track 30,Brown,Male,https://p3.aprimocdn.net/ecco/61e98266-4161-49ab-a27f-b0c100eacaf4/550614-61081-o_eCom.png
13291301013,ECCO Golf Biom Tour,Grey,Female,https://p3.aprimocdn.net/ecco/c171a627-0b8a-4f75-96e8-b0a700f34776/132913-01013-o_eCom.png
13291301007,ECCO Golf Biom Tour,White,Female,https://p3.aprimocdn.net/ecco/e34988f8-f226-4be1-a0b9-b0a7011a6ecc/132913-01007-o_eCom.png
13190401539,ECCO Golf Biom Tour,Grey,Male,https://p3.aprimocdn.net/ecco/25529516-5500-408a-80e9-b08a00dccfbf/131904-01539-o_eCom.png
13190401007,ECCO Golf Biom Tour,White,Male,https://p3.aprimocdn.net/ecco/37a6aab2-5d76-43a7-ac2d-b08400a6236e/131904-01007-o_eCom.png
13190401001,ECCO Golf Biom Tour,Black,Male,https://p3.aprimocdn.net/ecco/54adbbc5-cd9a-44f8-8350-b0840098d82f/131904-01001-o_eCom.png
910770990000,ECCO Oversized Pot,Black,Genderless,https://p3.aprimocdn.net/ecco/e0e1e6a7-83c0-4efb-9a8d-b0620089d41a/9107709-90000-main_eCom.png
80336361101,ECCO BIOM C-Trail,Pink,Female,https://p3.aprimocdn.net/ecco/b1d61e13-cf52-463a-9885-b0dd01094e20/803363-61101-o_eCom.png
80336361100,ECCO BIOM C-Trail,Beige,Female,https://p3.aprimocdn.net/ecco/045e3fc6-8f97-4f74-b148-b0d9010c9a18/803363-61100-o_eCom.png
80336351052,ECCO BIOM C-Trail,Black,Female,https://p3.aprimocdn.net/ecco/fd442504-7701-484b-a33d-b0c0010774e5/803363-51052-o_eCom.png
910793590172,ECCO Pinch Medium Soft,Pink,Genderless,https://p3.aprimocdn.net/ecco/d9b48e98-ca1d-4cb2-aa52-b0ad00b31320/9107935-90172-m_eCom.png
910782990387,ECCO Tote Pebbled,Beige,Genderless,https://p3.aprimocdn.net/ecco/050bfe20-aa4c-40c6-ab81-b0b2015814a8/9107829-90387-m_eCom.png
910782990000,ECCO Tote Pebbled,Black,Genderless,https://p3.aprimocdn.net/ecco/cfe5cd5e-6005-41f0-b1cf-b0b2015833fc/9107829-90000-m_eCom.png
82237361021,ECCO Offroad,Beige,Female,https://p3.aprimocdn.net/ecco/b6397a1b-7dcb-439c-a109-b0c400febd45/822373-61021-o_eCom.png
52520451728,ECCO Gruuv,Beige,Male,https://p3.aprimocdn.net/ecco/0f1c210d-74c0-48eb-85c7-b01900cadf62/525204-51728-o_eCom.png
52520451052,ECCO Gruuv,Black,Male,https://p3.aprimocdn.net/ecco/c53ac1ca-dc93-47fd-9929-b08600ec5e16/525204-51052-o_eCom.png
52520450874,ECCO Gruuv,White,Male,https://p3.aprimocdn.net/ecco/69b35ad4-62e8-4052-aa4e-b08600ebcb33/525204-50874-o_eCom.png
52520450595,ECCO Gruuv,Blue,Male,https://p3.aprimocdn.net/ecco/2555ec5c-31f7-4320-81fa-b08600ec9836/525204-50595-o_eCom.png
52420401007,ECCO Cozmo,White,Male,https://p3.aprimocdn.net/ecco/40acc840-8524-45d5-b381-b0c20107210c/524204-01007-o_eCom.png
52420401001,ECCO Cozmo,Black,Male,https://p3.aprimocdn.net/ecco/70a8bf8b-d946-4a37-84fd-b0c000a308b2/524204-01001-o_eCom.png
52281458290,ECCO Byway 2.0,Brown,Male,https://p3.aprimocdn.net/ecco/8493bf3f-d90a-4194-8908-b1400102bd02/522814-58290-o_eCom.png
52281451052,ECCO Byway 2.0,Black,Male,https://p3.aprimocdn.net/ecco/f02f31d2-0f1f-46d9-aacb-b14e0101319f/522814-51052-o_eCom.png
47080361034,ECCO Soft 7,Red,Female,https://p3.aprimocdn.net/ecco/753b43ac-fd54-497b-bef2-b0a8009c39b7/470803-61034-o_eCom.png
47080361018,ECCO Soft 7,Silver,Female,https://p3.aprimocdn.net/ecco/872ee9ce-77f0-4bf3-8cfe-b0a000a7bf61/470803-61018-o_eCom.png
22249301001,ECCO Sculpted LX 35,Black,Female,https://p3.aprimocdn.net/ecco/57b2d7db-984d-49c3-95ad-b0a800f86892/222493-01001-o_eCom.png
22234359113,ECCO Sculpted LX,Beige,Female,https://p3.aprimocdn.net/ecco/6143f445-18f2-404e-ba60-b0a000ec6eaf/222343-59113-o_eCom.png
22234352350,ECCO Sculpted LX,Brown,Female,https://p3.aprimocdn.net/ecco/d4edad5c-2cda-4154-b220-b0a000e70832/222343-52350-o_eCom.png
21832361068,ECCO Gruuv,Beige,Female,https://p3.aprimocdn.net/ecco/f69f112e-4d36-47da-b479-b0c000586fe2/218323-61068-o_eCom.png
21820360720,ECCO Gruuv,Beige,Female,https://p3.aprimocdn.net/ecco/af5b516f-938d-4853-ac58-b08500d54034/218203-60720-o_eCom.png
21820360719,ECCO Gruuv,Black,Female,https://p3.aprimocdn.net/ecco/2616cc71-d88c-421f-a267-b07500f9c871/218203-60719-o_eCom.png
21820360718,ECCO Gruuv,White,Female,https://p3.aprimocdn.net/ecco/ede0b362-8d29-4a8b-ba6a-b08800fd5dc1/218203-60718-o_eCom.png
21780301007,ECCO Cozmo,White,Female,https://p3.aprimocdn.net/ecco/34693058-9f50-4d77-961e-b0c100dc6679/217803-01007-o_eCom.png
21780301001,ECCO Cozmo,Black,Female,https://p3.aprimocdn.net/ecco/0dbca7a2-cbad-4723-95df-b0c600e6f7a1/217803-01001-o_eCom.png
20981301667,ECCO Dress Classic 15,Brown,Female,https://p3.aprimocdn.net/ecco/c06971c2-4716-4112-a9f4-b04e00a0f4de/209813-01667-o_eCom.png
20981301001,ECCO Dress Classic 15,Black,Female,https://p3.aprimocdn.net/ecco/a50857d7-4473-41b0-a141-b08400e659e4/209813-01001-o_eCom.png
910796791376,ECCO Soft Large Pebbled,Purple,Genderless,https://p3.aprimocdn.net/ecco/492575ac-0eb7-4622-809a-b15000d0cd91/9107967-91376-m_eCom.png
